track,quarter_region,available_quarters,operating_label,activity,years,annualized_official_sum_eok,annualized_abs_error_sum_eok,annualized_wape_pct,max_annualized_ape_pct,years_over_5pct,years_over_10pct,cause_class,needed_direct_data,candidate_action
prior_year_province_anchor,울산,2,1~2분기+1개월,사업서비스업,5,135771.6,2691.100339567929,1.9820789764339,4.8591770119890825,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,2,1~2분기+1개월,서비스업,5,1037784.52,12958.422181257716,1.2486621193056258,1.7907131976782535,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,2,1~2분기+1개월,숙박 및 음식점업,5,49233.48999999999,1869.6608701890964,3.79753876921806,10.059029656758137,1,1,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,2,1~2분기+1개월,운수 및 창고업,5,109499.66999999998,4079.163643683587,3.72527482839317,9.176853582501208,2,0,항만·공항·물류거점 활동량의 지역차,"항만 물동량, 공항 여객/화물, 물류창고 인허가, 대중교통 승하차",항만/공항/물류 활동량이 큰 지역만 독립 라우팅
prior_year_province_anchor,울산,2,1~2분기+1개월,정보통신업,5,37883.18,904.2202331922263,2.3868646538971285,3.660023823804918,0,0,플랫폼·방송·통신사업자 집중과 지역 사업장 구조,방송/통신/콘텐츠 사업자 매출·사업체·고용,대형 사업자 집중 지역은 사업체·고용 구조 보정
prior_year_province_anchor,울산,3,1~3분기+1개월,건설업,5,151906.42,15846.277046624418,10.431604567222648,19.98755280263183,5,2,지역 건설수주·착공·준공 시차,"건축허가·착공·사용승인, 건설수주 공종별 지역자료",BOK식 건축 12분기·토목 24분기 분산지표와 건축물대장 이벤트 결합
prior_year_province_anchor,울산,3,1~3분기+1개월,"공공 행정, 국방·사회보장",5,109608.79000000001,1196.741408237769,1.0918297777375054,2.119204352568192,0,0,정부·군·행정기관 지출의 지역 귀속,"지방재정 집행, 정부기관/군부대 고용, 예산집행",전국분기비중 + 지역 공공고용/재정집행 보조
prior_year_province_anchor,울산,3,1~3분기+1개월,"광업, 제조업",5,2020375.66,51988.67233048502,2.573218107888165,6.302098040346358,1,0,지역 제조업 구조·대형사업장 충격,시도/시군구 제조업 중분류 생산·출하·공장가동·전력·수출,중분류 제조업 생산지수/공장등록/전력/수출을 결합한 제조업 특화 시간배분
prior_year_province_anchor,울산,3,1~3분기+1개월,교육 서비스업,5,113557.45,2013.4017662400038,1.7730248136427893,4.4707228482099275,0,0,학령인구·대학·공공교육 지출 구조,"학교/학생/교직원, 대학 재정, 교육청 집행",교육통계 stock과 교육재정 flow 결합
prior_year_province_anchor,울산,3,1~3분기+1개월,금융 및 보험업,5,83207.20000000001,1443.192645688483,1.7344564481060327,3.1571288500709387,0,0,본점/지점 소재와 생산 귀속 차이,금융기관 점포·예수금·대출금·보험계약,시도 단위 금융활동 보조지표로만 완만 보정
prior_year_province_anchor,울산,3,1~3분기+1개월,기타산업 및 순생산물세,5,684437.4500000001,4696.239167269174,0.6861458512051282,2.0893943439232423,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,3,1~3분기+1개월,도매 및 소매업,5,98262.6,1963.123351232749,1.9978337141829636,3.752725303329647,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,3,1~3분기+1개월,문화 및 기타서비스업,5,56894.619999999995,2096.854509776451,3.68550578205189,6.365742884360445,2,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,3,1~3분기+1개월,보건 및 사회복지업,5,118228.18000000001,1102.15203192817,0.9322244763711747,1.9801524091415577,0,0,의료기관·요양·복지시설 집중,"병상수, 의료기관, 건강보험 진료비, 복지시설",의료이용·시설 stock 기반 특화 라우팅
prior_year_province_anchor,울산,3,1~3분기+1개월,부동산업,5,123072.76,2403.284497463439,1.9527347054404558,4.1767747945091935,0,0,거래·임대·공시가격·입주물량의 지역 시차,"실거래, 전월세, 건축물대장, 공동주택 공시가격, 입주/준공",거래·임대 flow와 stock 지표를 구분한 부동산 특화 라우팅
prior_year_province_anchor,울산,3,1~3분기+1개월,사업서비스업,5,135771.6,2321.3113560081983,1.7097179056652483,3.79844694957399,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,3,1~3분기+1개월,서비스업,5,1037784.52,13166.29767350026,1.268692818187369,1.5760003349825566,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,3,1~3분기+1개월,숙박 및 음식점업,5,49233.48999999999,1297.1905301394509,2.634772651988415,5.994084931059261,2,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,3,1~3분기+1개월,운수 및 창고업,5,109499.66999999998,5205.114833680102,4.753543854223581,11.3886362639372,2,1,항만·공항·물류거점 활동량의 지역차,"항만 물동량, 공항 여객/화물, 물류창고 인허가, 대중교통 승하차",항만/공항/물류 활동량이 큰 지역만 독립 라우팅
prior_year_province_anchor,울산,3,1~3분기+1개월,정보통신업,5,37883.18,842.7019712199817,2.2244752716640517,3.8211349619090664,0,0,플랫폼·방송·통신사업자 집중과 지역 사업장 구조,방송/통신/콘텐츠 사업자 매출·사업체·고용,대형 사업자 집중 지역은 사업체·고용 구조 보정
prior_year_province_anchor,울산,4,공표 후 정밀화,건설업,5,151906.42,16612.955972502372,10.93630932287284,21.173659275322212,5,2,지역 건설수주·착공·준공 시차,"건축허가·착공·사용승인, 건설수주 공종별 지역자료",BOK식 건축 12분기·토목 24분기 분산지표와 건축물대장 이벤트 결합
prior_year_province_anchor,울산,4,공표 후 정밀화,"공공 행정, 국방·사회보장",5,109608.79000000001,1157.1256864417082,1.0556869448533353,2.092185724177391,0,0,정부·군·행정기관 지출의 지역 귀속,"지방재정 집행, 정부기관/군부대 고용, 예산집행",전국분기비중 + 지역 공공고용/재정집행 보조
prior_year_province_anchor,울산,4,공표 후 정밀화,"광업, 제조업",5,2020375.66,52853.644804204174,2.616030565533747,5.387395394838348,1,0,지역 제조업 구조·대형사업장 충격,시도/시군구 제조업 중분류 생산·출하·공장가동·전력·수출,중분류 제조업 생산지수/공장등록/전력/수출을 결합한 제조업 특화 시간배분
prior_year_province_anchor,울산,4,공표 후 정밀화,교육 서비스업,5,113557.45,2044.7983506239616,1.8006730079127014,4.33791307819679,0,0,학령인구·대학·공공교육 지출 구조,"학교/학생/교직원, 대학 재정, 교육청 집행",교육통계 stock과 교육재정 flow 결합
prior_year_province_anchor,울산,4,공표 후 정밀화,금융 및 보험업,5,83207.20000000001,1952.7526614640883,2.346855394081387,2.9829136139331647,0,0,본점/지점 소재와 생산 귀속 차이,금융기관 점포·예수금·대출금·보험계약,시도 단위 금융활동 보조지표로만 완만 보정
prior_year_province_anchor,울산,4,공표 후 정밀화,기타산업 및 순생산물세,5,684437.4500000001,6371.060745857394,0.9308463097478656,2.332930285009188,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,4,공표 후 정밀화,도매 및 소매업,5,98262.6,1558.1399842361025,1.5856897580932137,3.8548482160336217,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,4,공표 후 정밀화,문화 및 기타서비스업,5,56894.619999999995,2149.3245351752666,3.777728957808782,6.089153468835868,3,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,4,공표 후 정밀화,보건 및 사회복지업,5,118228.18000000001,1045.5974101164065,0.8843893309669544,1.8124366376721583,0,0,의료기관·요양·복지시설 집중,"병상수, 의료기관, 건강보험 진료비, 복지시설",의료이용·시설 stock 기반 특화 라우팅
prior_year_province_anchor,울산,4,공표 후 정밀화,부동산업,5,123072.76,2267.1652605485397,1.842134084381093,3.580822352313791,0,0,거래·임대·공시가격·입주물량의 지역 시차,"실거래, 전월세, 건축물대장, 공동주택 공시가격, 입주/준공",거래·임대 flow와 stock 지표를 구분한 부동산 특화 라우팅
prior_year_province_anchor,울산,4,공표 후 정밀화,사업서비스업,5,135771.6,2583.9462265077527,1.9031566443260244,3.4575540391120985,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,4,공표 후 정밀화,서비스업,5,1037784.52,12840.831136885477,1.2373311501009359,1.8953907155062888,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,4,공표 후 정밀화,숙박 및 음식점업,5,49233.48999999999,860.6514063235936,1.7481015591695688,3.99769677161136,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,울산,4,공표 후 정밀화,운수 및 창고업,5,109499.66999999998,5965.63232459766,5.448082468739551,12.708151290160194,2,1,항만·공항·물류거점 활동량의 지역차,"항만 물동량, 공항 여객/화물, 물류창고 인허가, 대중교통 승하차",항만/공항/물류 활동량이 큰 지역만 독립 라우팅
prior_year_province_anchor,울산,4,공표 후 정밀화,정보통신업,5,37883.18,975.0934814785351,2.5739483366458016,4.146108690976036,0,0,플랫폼·방송·통신사업자 집중과 지역 사업장 구조,방송/통신/콘텐츠 사업자 매출·사업체·고용,대형 사업자 집중 지역은 사업체·고용 구조 보정
prior_year_province_anchor,인천,1,1분기+1개월,건설업,5,354378.03,39592.37172938026,11.172355049600636,14.77069561282683,5,3,지역 건설수주·착공·준공 시차,"건축허가·착공·사용승인, 건설수주 공종별 지역자료",BOK식 건축 12분기·토목 24분기 분산지표와 건축물대장 이벤트 결합
prior_year_province_anchor,인천,1,1분기+1개월,"공공 행정, 국방·사회보장",5,318993.82,2617.725653357622,0.820619550986167,1.4873294206996874,0,0,정부·군·행정기관 지출의 지역 귀속,"지방재정 집행, 정부기관/군부대 고용, 예산집행",전국분기비중 + 지역 공공고용/재정집행 보조
prior_year_province_anchor,인천,1,1분기+1개월,"광업, 제조업",5,1350098.31,31861.96451628045,2.3599736611980835,5.316619038563618,2,0,지역 제조업 구조·대형사업장 충격,시도/시군구 제조업 중분류 생산·출하·공장가동·전력·수출,중분류 제조업 생산지수/공장등록/전력/수출을 결합한 제조업 특화 시간배분
prior_year_province_anchor,인천,1,1분기+1개월,교육 서비스업,5,244680.06,2305.7042271126484,0.9423343394278423,2.619724044237432,0,0,학령인구·대학·공공교육 지출 구조,"학교/학생/교직원, 대학 재정, 교육청 집행",교육통계 stock과 교육재정 flow 결합
prior_year_province_anchor,인천,1,1분기+1개월,금융 및 보험업,5,195175.49,5444.088222617458,2.7893298603310583,6.421784853057501,1,0,본점/지점 소재와 생산 귀속 차이,금융기관 점포·예수금·대출금·보험계약,시도 단위 금융활동 보조지표로만 완만 보정
prior_year_province_anchor,인천,1,1분기+1개월,기타산업 및 순생산물세,5,547753.0599999999,14146.475343992686,2.582637392111089,4.678946610298953,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,1,1분기+1개월,도매 및 소매업,5,398793.93,10408.703248281527,2.6100455561802374,4.629526079857861,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,1,1분기+1개월,문화 및 기타서비스업,5,166349.33000000002,7125.453685647,4.283427943861871,6.753393184298555,2,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,1,1분기+1개월,보건 및 사회복지업,5,317584.7,8050.656906481301,2.5349637140836134,5.060149578625112,1,0,의료기관·요양·복지시설 집중,"병상수, 의료기관, 건강보험 진료비, 복지시설",의료이용·시설 stock 기반 특화 라우팅
prior_year_province_anchor,인천,1,1분기+1개월,부동산업,5,431922.31000000006,7026.374336046443,1.6267680954119832,2.793603572698524,0,0,거래·임대·공시가격·입주물량의 지역 시차,"실거래, 전월세, 건축물대장, 공동주택 공시가격, 입주/준공",거래·임대 flow와 stock 지표를 구분한 부동산 특화 라우팅
prior_year_province_anchor,인천,1,1분기+1개월,사업서비스업,5,275457.52,9846.553880016603,3.574617922943836,7.890865019020918,1,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,1,1분기+1개월,서비스업,5,3256514.3200000003,125193.7170751933,3.8444086152580867,7.19716150950794,2,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,1,1분기+1개월,숙박 및 음식점업,5,113628.74,9500.422184192317,8.360932440324795,19.77817216451168,2,2,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,1,1분기+1개월,운수 및 창고업,5,662937.48,93438.96522639191,14.094687364243145,25.85202049118151,4,3,항만·공항·물류거점 활동량의 지역차,"항만 물동량, 공항 여객/화물, 물류창고 인허가, 대중교통 승하차",항만/공항/물류 활동량이 큰 지역만 독립 라우팅
prior_year_province_anchor,인천,1,1분기+1개월,정보통신업,5,90934.84,5456.110269799265,6.00002185059023,13.085224344889596,2,1,플랫폼·방송·통신사업자 집중과 지역 사업장 구조,방송/통신/콘텐츠 사업자 매출·사업체·고용,대형 사업자 집중 지역은 사업체·고용 구조 보정
prior_year_province_anchor,인천,2,1~2분기+1개월,건설업,5,354378.03,36443.350763846596,10.28375002926863,14.707743469143637,5,2,지역 건설수주·착공·준공 시차,"건축허가·착공·사용승인, 건설수주 공종별 지역자료",BOK식 건축 12분기·토목 24분기 분산지표와 건축물대장 이벤트 결합
prior_year_province_anchor,인천,2,1~2분기+1개월,"공공 행정, 국방·사회보장",5,318993.82,2778.861607929044,0.8711333680160462,1.3510011360877514,0,0,정부·군·행정기관 지출의 지역 귀속,"지방재정 집행, 정부기관/군부대 고용, 예산집행",전국분기비중 + 지역 공공고용/재정집행 보조
prior_year_province_anchor,인천,2,1~2분기+1개월,"광업, 제조업",5,1350098.31,42511.08069571317,3.1487396422052534,6.103965007567314,1,0,지역 제조업 구조·대형사업장 충격,시도/시군구 제조업 중분류 생산·출하·공장가동·전력·수출,중분류 제조업 생산지수/공장등록/전력/수출을 결합한 제조업 특화 시간배분
prior_year_province_anchor,인천,2,1~2분기+1개월,교육 서비스업,5,244680.06,1586.2585518631095,0.6482990693492184,1.664969244401651,0,0,학령인구·대학·공공교육 지출 구조,"학교/학생/교직원, 대학 재정, 교육청 집행",교육통계 stock과 교육재정 flow 결합
prior_year_province_anchor,인천,2,1~2분기+1개월,금융 및 보험업,5,195175.49,4274.68067887926,2.1901728945982204,4.735051600142472,0,0,본점/지점 소재와 생산 귀속 차이,금융기관 점포·예수금·대출금·보험계약,시도 단위 금융활동 보조지표로만 완만 보정
prior_year_province_anchor,인천,2,1~2분기+1개월,기타산업 및 순생산물세,5,547753.0599999999,9228.206214424892,1.6847384137707773,3.377105656059556,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,2,1~2분기+1개월,도매 및 소매업,5,398793.93,9118.223561221937,2.286449936994261,4.183602911373263,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,2,1~2분기+1개월,문화 및 기타서비스업,5,166349.33000000002,7082.064928355769,4.257345027091945,10.531684248557314,1,1,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,2,1~2분기+1개월,보건 및 사회복지업,5,317584.7,6742.620064283365,2.1230934816076985,3.4166227840519765,0,0,의료기관·요양·복지시설 집중,"병상수, 의료기관, 건강보험 진료비, 복지시설",의료이용·시설 stock 기반 특화 라우팅
prior_year_province_anchor,인천,2,1~2분기+1개월,부동산업,5,431922.31000000006,8705.372160889485,2.0154949071488075,3.56279062093985,0,0,거래·임대·공시가격·입주물량의 지역 시차,"실거래, 전월세, 건축물대장, 공동주택 공시가격, 입주/준공",거래·임대 flow와 stock 지표를 구분한 부동산 특화 라우팅
prior_year_province_anchor,인천,2,1~2분기+1개월,사업서비스업,5,275457.52,8572.487443673162,3.112090547999257,4.902673558982291,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,2,1~2분기+1개월,서비스업,5,3256514.3200000003,105328.39642306766,3.234390703464422,6.95511019855954,1,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,2,1~2분기+1개월,숙박 및 음식점업,5,113628.74,4224.4730647410215,3.717785715780199,8.694096949262885,2,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,2,1~2분기+1개월,운수 및 창고업,5,662937.48,83879.7413895912,12.652737840315078,22.626889304138956,3,3,항만·공항·물류거점 활동량의 지역차,"항만 물동량, 공항 여객/화물, 물류창고 인허가, 대중교통 승하차",항만/공항/물류 활동량이 큰 지역만 독립 라우팅
prior_year_province_anchor,인천,2,1~2분기+1개월,정보통신업,5,90934.84,4592.0016706846145,5.049771540461956,10.90064403938513,2,2,플랫폼·방송·통신사업자 집중과 지역 사업장 구조,방송/통신/콘텐츠 사업자 매출·사업체·고용,대형 사업자 집중 지역은 사업체·고용 구조 보정
prior_year_province_anchor,인천,3,1~3분기+1개월,건설업,5,354378.03,32473.534926177825,9.16352938870895,14.186937929157212,5,2,지역 건설수주·착공·준공 시차,"건축허가·착공·사용승인, 건설수주 공종별 지역자료",BOK식 건축 12분기·토목 24분기 분산지표와 건축물대장 이벤트 결합
prior_year_province_anchor,인천,3,1~3분기+1개월,"공공 행정, 국방·사회보장",5,318993.82,2658.4428118310025,0.8333837977898764,1.370658620036056,0,0,정부·군·행정기관 지출의 지역 귀속,"지방재정 집행, 정부기관/군부대 고용, 예산집행",전국분기비중 + 지역 공공고용/재정집행 보조
prior_year_province_anchor,인천,3,1~3분기+1개월,"광업, 제조업",5,1350098.31,42068.041551294096,3.1159243174887092,6.870183255964939,1,0,지역 제조업 구조·대형사업장 충격,시도/시군구 제조업 중분류 생산·출하·공장가동·전력·수출,중분류 제조업 생산지수/공장등록/전력/수출을 결합한 제조업 특화 시간배분
prior_year_province_anchor,인천,3,1~3분기+1개월,교육 서비스업,5,244680.06,1110.6158505881322,0.453905336866491,0.8484165729684507,0,0,학령인구·대학·공공교육 지출 구조,"학교/학생/교직원, 대학 재정, 교육청 집행",교육통계 stock과 교육재정 flow 결합
prior_year_province_anchor,인천,3,1~3분기+1개월,금융 및 보험업,5,195175.49,3901.507133357234,1.9989739148892283,4.589906698973917,0,0,본점/지점 소재와 생산 귀속 차이,금융기관 점포·예수금·대출금·보험계약,시도 단위 금융활동 보조지표로만 완만 보정
prior_year_province_anchor,인천,3,1~3분기+1개월,기타산업 및 순생산물세,5,547753.0599999999,9713.86713054894,1.773402622442482,3.9865991740082984,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,3,1~3분기+1개월,도매 및 소매업,5,398793.93,9408.351851656073,2.3592013678984713,3.9339404780555816,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,3,1~3분기+1개월,문화 및 기타서비스업,5,166349.33000000002,5933.819571816603,3.5670835414946382,10.732974567794852,1,1,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,3,1~3분기+1개월,보건 및 사회복지업,5,317584.7,5772.891457246973,1.8177486060402068,3.401422480948347,0,0,의료기관·요양·복지시설 집중,"병상수, 의료기관, 건강보험 진료비, 복지시설",의료이용·시설 stock 기반 특화 라우팅
prior_year_province_anchor,인천,3,1~3분기+1개월,부동산업,5,431922.31000000006,9853.469796653866,2.281306051695701,3.5464231608628953,0,0,거래·임대·공시가격·입주물량의 지역 시차,"실거래, 전월세, 건축물대장, 공동주택 공시가격, 입주/준공",거래·임대 flow와 stock 지표를 구분한 부동산 특화 라우팅
prior_year_province_anchor,인천,3,1~3분기+1개월,사업서비스업,5,275457.52,7655.165700674494,2.779073049330617,5.087403908512757,1,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,3,1~3분기+1개월,서비스업,5,3256514.3200000003,94801.59195719915,2.911136959385431,6.680867555031717,1,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,3,1~3분기+1개월,숙박 및 음식점업,5,113628.74,2437.3327516360114,2.1449967249799755,4.761863480312152,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,3,1~3분기+1개월,운수 및 창고업,5,662937.48,79206.90910799027,11.947870123135937,21.54177795529996,3,3,항만·공항·물류거점 활동량의 지역차,"항만 물동량, 공항 여객/화물, 물류창고 인허가, 대중교통 승하차",항만/공항/물류 활동량이 큰 지역만 독립 라우팅
prior_year_province_anchor,인천,3,1~3분기+1개월,정보통신업,5,90934.84,4192.0348643110265,4.609932633423038,10.937995106184678,2,2,플랫폼·방송·통신사업자 집중과 지역 사업장 구조,방송/통신/콘텐츠 사업자 매출·사업체·고용,대형 사업자 집중 지역은 사업체·고용 구조 보정
prior_year_province_anchor,인천,4,공표 후 정밀화,건설업,5,354378.03,28887.754931978263,8.151677724484856,13.404506911681668,4,2,지역 건설수주·착공·준공 시차,"건축허가·착공·사용승인, 건설수주 공종별 지역자료",BOK식 건축 12분기·토목 24분기 분산지표와 건축물대장 이벤트 결합
prior_year_province_anchor,인천,4,공표 후 정밀화,"공공 행정, 국방·사회보장",5,318993.82,2515.5094966362303,0.7885762478521465,1.3434333660365525,0,0,정부·군·행정기관 지출의 지역 귀속,"지방재정 집행, 정부기관/군부대 고용, 예산집행",전국분기비중 + 지역 공공고용/재정집행 보조
prior_year_province_anchor,인천,4,공표 후 정밀화,"광업, 제조업",5,1350098.31,37403.054912044405,2.7703949138373787,6.820905952777549,1,0,지역 제조업 구조·대형사업장 충격,시도/시군구 제조업 중분류 생산·출하·공장가동·전력·수출,중분류 제조업 생산지수/공장등록/전력/수출을 결합한 제조업 특화 시간배분
prior_year_province_anchor,인천,4,공표 후 정밀화,교육 서비스업,5,244680.06,1126.7892693669128,0.4605153641726722,0.7210619718593149,0,0,학령인구·대학·공공교육 지출 구조,"학교/학생/교직원, 대학 재정, 교육청 집행",교육통계 stock과 교육재정 flow 결합
prior_year_province_anchor,인천,4,공표 후 정밀화,금융 및 보험업,5,195175.49,4852.6318825288545,2.486291635557751,4.413271739312804,0,0,본점/지점 소재와 생산 귀속 차이,금융기관 점포·예수금·대출금·보험계약,시도 단위 금융활동 보조지표로만 완만 보정
prior_year_province_anchor,인천,4,공표 후 정밀화,기타산업 및 순생산물세,5,547753.0599999999,9657.252840733738,1.763066890166481,3.738055028592045,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,4,공표 후 정밀화,도매 및 소매업,5,398793.93,9906.893741313106,2.4842137745960944,5.441710253610558,1,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,4,공표 후 정밀화,문화 및 기타서비스업,5,166349.33000000002,5774.740548058082,3.4714540467689776,11.481759714898676,1,1,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,4,공표 후 정밀화,보건 및 사회복지업,5,317584.7,5088.905224349393,1.6023773262217587,3.012467073624761,0,0,의료기관·요양·복지시설 집중,"병상수, 의료기관, 건강보험 진료비, 복지시설",의료이용·시설 stock 기반 특화 라우팅
prior_year_province_anchor,인천,4,공표 후 정밀화,부동산업,5,431922.31000000006,10517.95281551138,2.4351492321643167,4.098194366960887,0,0,거래·임대·공시가격·입주물량의 지역 시차,"실거래, 전월세, 건축물대장, 공동주택 공시가격, 입주/준공",거래·임대 flow와 stock 지표를 구분한 부동산 특화 라우팅
prior_year_province_anchor,인천,4,공표 후 정밀화,사업서비스업,5,275457.52,8043.928510892307,2.9202065388856715,5.0626085344924805,1,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,4,공표 후 정밀화,서비스업,5,3256514.3200000003,98958.02904663293,3.0387714999095388,7.0470326631682205,1,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,4,공표 후 정밀화,숙박 및 음식점업,5,113628.74,2066.8181335563677,1.818921985367758,3.3052665557285774,0,0,전국 공통 분기비중과 지역 구조 차이,시도/시군구 직접 활동자료,활동자료가 확인되는 지역·업종만 독립 라우팅
prior_year_province_anchor,인천,4,공표 후 정밀화,운수 및 창고업,5,662937.48,76208.51991743305,11.495581742856514,21.69582701699215,3,3,항만·공항·물류거점 활동량의 지역차,"항만 물동량, 공항 여객/화물, 물류창고 인허가, 대중교통 승하차",항만/공항/물류 활동량이 큰 지역만 독립 라우팅
prior_year_province_anchor,인천,4,공표 후 정밀화,정보통신업,5,90934.84,4259.295701774303,4.683898604510992,10.93761725603494,2,2,플랫폼·방송·통신사업자 집중과 지역 사업장 구조,방송/통신/콘텐츠 사업자 매출·사업체·고용,대형 사업자 집중 지역은 사업체·고용 구조 보정
prior_year_province_anchor,충북,1,1분기+1개월,건설업,5,218509.09,10950.717123503178,5.011561360446459,14.320053117618269,2,1,지역 건설수주·착공·준공 시차,"건축허가·착공·사용승인, 건설수주 공종별 지역자료",BOK식 건축 12분기·토목 24분기 분산지표와 건축물대장 이벤트 결합
